datos_a､o,clase_inmueble,distrito_cod,distrito_nombre,barrio_cod,barrio_nombre,uso_cod,uso_deno,inmuebles_barrio,a､o_cons_medio,sup_cons_barrio,sup_cons_media,sup_suelo_barrio,sup_suelo_media,val_cat_barrio,val_cat_medio
2015,UR,6,Tetuán,65,VALDEACEDERAS,R,Religioso,2,1.97,1.295,648,,,1188780.32,594390.16
2015,UR,6,Tetuán,65,VALDEACEDERAS,T,Espectáculos,1,1.993,84,84,,,96629.46,96629.46
2015,UR,6,Tetuán,65,VALDEACEDERAS,V,Residencial,12.287,1.979,921.977,75,,,9.1858299253E8,74760.56
2015,UR,6,Tetuán,65,VALDEACEDERAS,Y,Sanidad y Beneficencia,7,1.985,9.006,1.287,,,8199669.92,1171381.42
2015,UR,6,Tetuán,66,BERRUGUETE,A,Almacén-Estacionamiento,4.491,1.994,206.512,46,,,8.738100687E7,19456.92
2015,UR,6,Tetuán,66,BERRUGUETE,C,Comercial,855,1.962,105.483,123,,,1.3084300572E8,153032.76
2015,UR,6,Tetuán,66,BERRUGUETE,E,Cultural,9,1.958,19.267,2.141,,,1.443996671E7,1604440.75
2015,UR,6,Tetuán,66,BERRUGUETE,G,Ocio y Hostelería,2,1.948,298,149,,,350133.74,175066.87
2015,UR,6,Tetuán,66,BERRUGUETE,I,Industrial,125,1.961,29.161,233,,,2.083825864E7,166706.07
2015,UR,6,Tetuán,66,BERRUGUETE,K,Deportivo,2,1.982,3.587,1.794,,,4173094.31,2086547.16
2015,UR,6,Tetuán,66,BERRUGUETE,M,"Suelos sin edificar, obras de urbanización y jardinería",84,,,,27.174,324,2.069996037E7,246428.1
2015,UR,6,Tetuán,66,BERRUGUETE,O,Oficinas,93,1.973,15.073,162,,,1.572537663E7,169090.07
2015,UR,6,Tetuán,66,BERRUGUETE,R,Religioso,6,1.972,3.412,569,,,2721504.35,453584.06
2015,UR,6,Tetuán,66,BERRUGUETE,V,Residencial,11.777,1.97,914.284,78,,,1.01947920099E9,86565.27
2015,UR,6,Tetuán,66,BERRUGUETE,Y,Sanidad y Beneficencia,9,1.98,10.33,1.148,,,1.081926776E7,1202140.86
2015,UR,7,Chamberí,71,GAZTAMBIDE,A,Almacén-Estacionamiento,5.063,1.977,252.734,50,,,1.2440294264E8,24570.99
2015,UR,7,Chamberí,71,GAZTAMBIDE,C,Comercial,1.322,1.956,174.666,132,,,2.9398900392E8,222382.0
2015,UR,7,Chamberí,71,GAZTAMBIDE,E,Cultural,21,1.96,34.303,1.633,,,3.343645686E7,1592212.23
2015,UR,7,Chamberí,71,GAZTAMBIDE,G,Ocio y Hostelería,4,1.969,7.86,1.965,,,1.508295534E7,3770738.84
2015,UR,7,Chamberí,71,GAZTAMBIDE,I,Industrial,37,1.953,13.249,358,,,9656047.01,260974.24
2015,UR,7,Chamberí,71,GAZTAMBIDE,K,Deportivo,3,1.944,1.17,390,,,1107680.98,369226.99
2015,UR,7,Chamberí,71,GAZTAMBIDE,M,"Suelos sin edificar, obras de urbanización y jardinería",3,,,,1.238,413,157793.23,52597.74
2015,UR,7,Chamberí,71,GAZTAMBIDE,O,Oficinas,211,1.967,42.526,202,,,6.296569216E7,298415.6
2015,UR,7,Chamberí,71,GAZTAMBIDE,P,Edificio Singular,1,1.924,834,834,,,693501.84,693501.84
2015,UR,7,Chamberí,71,GAZTAMBIDE,R,Religioso,3,1.945,9.995,3.332,,,8542522.65,2847507.55
2015,UR,7,Chamberí,71,GAZTAMBIDE,T,Espectáculos,2,1.98,1.748,874,,,3133448.08,1566724.04
2015,UR,7,Chamberí,71,GAZTAMBIDE,V,Residencial,12.907,1.956,1.464.550,113,,,1.98811754228E9,154034.05
2015,UR,7,Chamberí,71,GAZTAMBIDE,Y,Sanidad y Beneficencia,78,1.968,49.488,634,,,5.743093539E7,736294.04
2015,UR,7,Chamberí,72,ARAPILES,A,Almacén-Estacionamiento,2.341,1.977,201.738,86,,,9.894109106E7,42264.46
2015,UR,7,Chamberí,72,ARAPILES,C,Comercial,1.009,1.949,153.762,152,,,2.3434626498E8,232255.96
2015,UR,7,Chamberí,72,ARAPILES,E,Cultural,32,1.949,43.557,1.361,,,4.381954199E7,1369360.69
2015,UR,7,Chamberí,72,ARAPILES,G,Ocio y Hostelería,17,1.959,23.103,1.359,,,4.150698396E7,2441587.29
2015,UR,7,Chamberí,72,ARAPILES,I,Industrial,28,1.952,89.55,3.198,,,7.256770677E7,2591703.81
2015,UR,7,Chamberí,72,ARAPILES,K,Deportivo,5,1.957,2.593,519,,,2068237.73,413647.55
2015,UR,7,Chamberí,72,ARAPILES,O,Oficinas,387,1.964,108.675,281,,,1.8343058024E8,473980.83
2015,UR,7,Chamberí,72,ARAPILES,P,Edificio Singular,3,1.952,3.062,1.021,,,3402741.8,1134247.27
2015,UR,7,Chamberí,72,ARAPILES,R,Religioso,5,1.975,2.635,527,,,2735605.97,547121.19
2015,UR,7,Chamberí,72,ARAPILES,T,Espectáculos,5,1.976,40.925,8.185,,,6.127498489E7,1.225499698E7
2015,UR,7,Chamberí,72,ARAPILES,V,Residencial,13.381,1.951,1.388.308,104,,,1.90567201078E9,142416.26
2015,UR,7,Chamberí,72,ARAPILES,Y,Sanidad y Beneficencia,7,1.946,16.85,2.407,,,1.59981257E7,2285446.53
2015,UR,7,Chamberí,73,TRAFALGAR,A,Almacén-Estacionamiento,3.425,1.982,196.703,57,,,9.781375208E7,28558.76
2015,UR,7,Chamberí,73,TRAFALGAR,C,Comercial,1.192,1.948,197.897,166,,,3.0129198879E8,252761.74
2015,UR,7,Chamberí,73,TRAFALGAR,E,Cultural,19,1.96,38.292,2.015,,,4.220259557E7,2221189.24
2015,UR,7,Chamberí,73,TRAFALGAR,G,Ocio y Hostelería,9,1.976,25.943,2.883,,,4.933147338E7,5481274.82
2015,UR,7,Chamberí,73,TRAFALGAR,I,Industrial,33,1.954,25.01,758,,,2.098625173E7,635947.02
2015,UR,7,Chamberí,73,TRAFALGAR,K,Deportivo,3,1.956,1.481,494,,,1292067.55,430689.18
2015,UR,7,Chamberí,73,TRAFALGAR,M,"Suelos sin edificar, obras de urbanización y jardinería",6,,,,2.22,370,6140871.0,1023478.5
2015,UR,7,Chamberí,73,TRAFALGAR,O,Oficinas,643,1.962,249.59,388,,,3.9560380908E8,615246.98
2015,UR,7,Chamberí,73,TRAFALGAR,P,Edificio Singular,4,1.971,27.699,6.925,,,3.591676387E7,8979190.97
2015,UR,7,Chamberí,73,TRAFALGAR,R,Religioso,6,1.953,12.193,2.032,,,1.188094427E7,1980157.38
2015,UR,7,Chamberí,73,TRAFALGAR,T,Espectáculos,6,1.96,18.204,3.034,,,3.176033622E7,5293389.37
2015,UR,7,Chamberí,73,TRAFALGAR,V,Residencial,13.36,1.95,1.395.776,104,,,1.91469932819E9,143315.82
2015,UR,7,Chamberí,73,TRAFALGAR,Y,Sanidad y Beneficencia,13,1.958,25.569,1.967,,,2.896036195E7,2227720.15
2015,UR,7,Chamberí,74,ALMAGRO,A,Almacén-Estacionamiento,4.904,1.977,328.011,67,,,2.0733323962E8,42278.39
2015,UR,7,Chamberí,74,ALMAGRO,C,Comercial,721,1.953,140.432,195,,,2.5383330049E8,352057.28
2015,UR,7,Chamberí,74,ALMAGRO,E,Cultural,50,1.962,121.767,2.435,,,1.4829851444E8,2965970.29
2015,UR,7,Chamberí,74,ALMAGRO,G,Ocio y Hostelería,125,1.986,69.161,553,,,1.5925628565E8,1274050.29
2015,UR,7,Chamberí,74,ALMAGRO,I,Industrial,18,1.958,18.413,1.023,,,1.683810018E7,935450.01
2015,UR,7,Chamberí,74,ALMAGRO,K,Deportivo,4,1.97,3.298,824,,,3726549.62,931637.4
2015,UR,7,Chamberí,74,ALMAGRO,M,"Suelos sin edificar, obras de urbanización y jardinería",2,,,,4.347,2.174,5086422.6,2543211.3
2015,UR,7,Chamberí,74,ALMAGRO,O,Oficinas,958,1.96,622.507,650,,,1.35067540509E9,1409890.82
2015,UR,7,Chamberí,74,ALMAGRO,P,Edificio Singular,27,1.956,112.767,4.177,,,1.5765775333E8,5839176.05
2015,UR,7,Chamberí,74,ALMAGRO,R,Religioso,10,1.948,50.167,5.017,,,4.772143905E7,4772143.9
2015,UR,7,Chamberí,74,ALMAGRO,V,Residencial,8.952,1.957,1.602.397,179,,,2.59707129391E9,290110.73
2015,UR,7,Chamberí,74,ALMAGRO,Y,Sanidad y Beneficencia,24,1.957,55.826,2.326,,,6.775830447E7,2823262.69
2015,UR,7,Chamberí,75,RIOS ROSAS,A,Almacén-Estacionamiento,4.472,1.985,288.709,65,,,1.4958991807E8,33450.34
2015,UR,7,Chamberí,75,RIOS ROSAS,C,Comercial,1.015,1.955,140.028,138,,,2.0361286634E8,200603.81
2015,UR,7,Chamberí,75,RIOS ROSAS,E,Cultural,14,1.956,81.302,5.807,,,9.599205948E7,6856575.68
2015,UR,7,Chamberí,75,RIOS ROSAS,G,Ocio y Hostelería,5,1.977,40.125,8.025,,,7.929812158E7,1.585962432E7
2015,UR,7,Chamberí,75,RIOS ROSAS,I,Industrial,26,1.963,98.667,3.795,,,4.444856691E7,1709560.27
2015,UR,7,Chamberí,75,RIOS ROSAS,K,Deportivo,2,1.95,567,284,,,265113.54,132556.77
2015,UR,7,Chamberí,75,RIOS ROSAS,M,"Suelos sin edificar, obras de urbanización y jardinería",3,,,,10.195,3.398,120322.0,40107.33
2015,UR,7,Chamberí,75,RIOS ROSAS,O,Oficinas,657,1.967,278.9,425,,,4.5738947737E8,696178.81
2015,UR,7,Chamberí,75,RIOS ROSAS,P,Edificio Singular,16,1.968,257.239,16.077,,,3.7222209359E8,2.326388085E7
2015,UR,7,Chamberí,75,RIOS ROSAS,R,Religioso,3,1.956,10.218,3.406,,,1.343862877E7,4479542.92
2015,UR,7,Chamberí,75,RIOS ROSAS,V,Residencial,14.143,1.956,1.545.592,109,,,2.24528202784E9,158755.71
2015,UR,7,Chamberí,75,RIOS ROSAS,Y,Sanidad y Beneficencia,18,1.952,23.483,1.305,,,2.25193666E7,1251075.92
2015,UR,7,Chamberí,76,VALLEHERMOSO,A,Almacén-Estacionamiento,2.664,1.982,253.011,95,,,1.1882653614E8,44604.56
2015,UR,7,Chamberí,76,VALLEHERMOSO,C,Comercial,598,1.96,101.65,170,,,1.8542676836E8,310078.21
2015,UR,7,Chamberí,76,VALLEHERMOSO,E,Cultural,51,1.962,175.06,3.433,,,2.2179866339E8,4348993.4
2015,UR,7,Chamberí,76,VALLEHERMOSO,I,Industrial,16,1.959,2.316,145,,,1759217.17,109951.07
2015,UR,7,Chamberí,76,VALLEHERMOSO,K,Deportivo,5,1.986,102.967,20.593,,,1.0432711877E8,2.086542375E7
2015,UR,7,Chamberí,76,VALLEHERMOSO,M,"Suelos sin edificar, obras de urbanización y jardinería",5,,,,50.005,10.001,2.4728305E7,4945661.0
2015,UR,7,Chamberí,76,VALLEHERMOSO,O,Oficinas,369,1.966,82.979,225,,,1.4656949379E8,397207.3
2015,UR,7,Chamberí,76,VALLEHERMOSO,P,Edificio Singular,6,1.962,251.9,41.983,,,3.4154069213E8,5.692344869E7
2015,UR,7,Chamberí,76,VALLEHERMOSO,R,Religioso,28,1.961,49.584,1.771,,,4.885381616E7,1744779.15
2015,UR,7,Chamberí,76,VALLEHERMOSO,V,Residencial,9.893,1.963,1.258.426,127,,,2.10622558659E9,212900.6
2015,UR,7,Chamberí,76,VALLEHERMOSO,Y,Sanidad y Beneficencia,14,1.968,62.033,4.431,,,9.996110271E7,7140078.76
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,A,Almacén-Estacionamiento,58,1.988,3.178,55,,,548753.64,9461.27
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,C,Comercial,79,1.957,8.392,106,,,8998500.47,113905.07
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,E,Cultural,4,1.95,4.523,1.131,,,3721541.36,930385.34
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,G,Ocio y Hostelería,8,1.952,3.011,376,,,3133069.22,391633.65
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,I,Industrial,10,1.957,6.83,683,,,4359843.11,435984.31
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,K,Deportivo,6,1.978,159.558,26.593,,,6.354930943E7,1.059155157E7
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,M,"Suelos sin edificar, obras de urbanización y jardinería",38,,,,770.382,20.273,4.397377369E7,1157204.57
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,O,Oficinas,4,1.954,5.866,1.466,,,5656747.58,1414186.9
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,P,Edificio Singular,10,1.963,252.389,25.239,,,2.4546589719E8,2.454658972E7
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,R,Religioso,3,1.955,22.584,7.528,,,2977606.34,992535.45
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,V,Residencial,1.456,1.96,153.524,105,,,1.5706049551E8,107871.22
2015,UR,8,Fuencarral - El Pardo,81,EL PARDO,Y,Sanidad y Beneficencia,2,1.972,131,66,,,116592.89,58296.44
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,A,Almacén-Estacionamiento,1.093,1.975,36.977,34,,,1.156571498E7,10581.62
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,C,Comercial,10,1.977,2.346,235,,,3532299.19,353229.92
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,E,Cultural,1,1.991,24.894,24.894,,,3.128360254E7,3.128360254E7
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,G,Ocio y Hostelería,2,1.954,6.961,3.48,,,9409767.08,4704883.54
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,I,Industrial,5,1.974,159,32,,,108411.69,21682.34
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,K,Deportivo,3,1.966,8.175,2.725,,,5553462.73,1851154.24
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,M,"Suelos sin edificar, obras de urbanización y jardinería",26,,,,74.2,2.854,1.15547496E7,444413.45
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,O,Oficinas,1,1.993,3.582,3.582,,,3157572.18,3157572.18
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,P,Edificio Singular,1,1.996,6.691,6.691,,,7991778.38,7991778.38
2015,UR,8,Fuencarral - El Pardo,82,FUENTELARREINA,V,Residencial,1.293,1.972,344.517,266,,,4.1941683251E8,324374.97
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,A,Almacén-Estacionamiento,7.743,1.991,358.935,46,,,1.1268332073E8,14552.93
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,C,Comercial,844,1.977,91.658,109,,,9.624555344E7,114035.02
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,E,Cultural,24,1.973,93.318,3.888,,,7.268773539E7,3028655.64
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,G,Ocio y Hostelería,3,1.959,994,331,,,1202144.55,400714.85
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,I,Industrial,44,1.975,9.078,206,,,6111681.14,138901.84
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,K,Deportivo,37,1.989,35.797,967,,,2.151199267E7,581405.21
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,M,"Suelos sin edificar, obras de urbanización y jardinería",305,,,,377.991,1.239,1.366442756E8,448014.02
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,O,Oficinas,146,1.957,73.867,506,,,9.004207555E7,616726.54
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,R,Religioso,16,1.978,8.294,518,,,8497517.33,531094.83
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,V,Residencial,19.428,1.98,2.296.586,118,,,2.64744780938E9,136269.7
2015,UR,8,Fuencarral - El Pardo,83,PEÑA GRANDE,Y,Sanidad y Beneficencia,27,1.989,73.992,2.74,,,9.354608797E7,3464669.92
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,A,Almacén-Estacionamiento,3.526,1.978,199.778,57,,,5.751577264E7,16311.9
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,C,Comercial,2.094,1.97,386.292,184,,,5.9384880015E8,283595.42
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,E,Cultural,51,1.969,88.085,1.727,,,7.036669485E7,1379739.11
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,G,Ocio y Hostelería,4,1.973,1.358,340,,,1434538.77,358634.69
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,I,Industrial,72,1.97,23.314,324,,,2.028241016E7,281700.14
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,K,Deportivo,5,1.981,23.92,4.784,,,1.685331111E7,3370662.22
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,M,"Suelos sin edificar, obras de urbanización y jardinería",13,,,,129.371,9.952,1.0108084E7,777544.92
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,O,Oficinas,119,1.967,26.498,223,,,3.416973155E7,287140.6
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,P,Edificio Singular,1,1.969,972,972,,,817296.48,817296.48
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,R,Religioso,9,1.967,3.32,369,,,2722150.08,302461.12
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,T,Espectáculos,2,1.976,28.385,14.192,,,2.849372757E7,1.424686378E7
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,V,Residencial,21.381,1.969,1.698.246,79,,,1.80560025949E9,84448.82
2015,UR,8,Fuencarral - El Pardo,84,EL PILAR,Y,Sanidad y Beneficencia,3,1.973,1.534,511,,,1356170.45,452056.82
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,A,Almacén-Estacionamiento,7.953,1.983,287.941,36,,,1.0996195393E8,13826.47
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,C,Comercial,581,1.978,67.507,116,,,7.914858571E7,136228.2
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,E,Cultural,17,1.981,95.353,5.609,,,9.12279965E7,5366352.74
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,G,Ocio y Hostelería,3,1.999,167.556,55.852,,,3.4621087555E8,1.1540362518E8
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,I,Industrial,26,1.979,6.179,238,,,4481558.42,172367.63
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,K,Deportivo,11,1.987,32.902,2.991,,,2.244550021E7,2040500.02
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,M,"Suelos sin edificar, obras de urbanización y jardinería",19,,,,178.508,9.395,4.8745194E7,2565536.53
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,O,Oficinas,74,1.986,447.047,6.041,,,8.7780864132E8,1.186227894E7
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,P,Edificio Singular,1,1.981,2.896,2.896,,,2539654.18,2539654.18
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,R,Religioso,3,1.981,2.809,936,,,2589043.88,863014.63
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,V,Residencial,13.526,1.98,1.723.852,127,,,1.9865349875E9,146867.88
2015,UR,8,Fuencarral - El Pardo,85,LA PAZ,Y,Sanidad y Beneficencia,30,1.985,277.646,9.255,,,3.0907254845E8,1.030241828E7
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,A,Almacén-Estacionamiento,18.907,2.003,650.692,34,,,2.4112494979E8,12753.21
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,C,Comercial,1.29,1.986,219.416,170,,,2.5633234099E8,198707.24
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,E,Cultural,31,1.987,137.835,4.446,,,1.3044581897E8,4207929.64
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,G,Ocio y Hostelería,11,1.622,63.617,5.783,,,7.120633854E7,6473303.5
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,I,Industrial,394,1.984,1.227.088,3.114,,,4.1900993358E8,1063476.99
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,K,Deportivo,22,1.991,110.288,5.013,,,7.98345692E7,3628844.05
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,M,"Suelos sin edificar, obras de urbanización y jardinería",462,,,,2.122.316,4.594,6.6350143194E8,1436150.29
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,O,Oficinas,547,1.993,1.685.538,3.081,,,2.02367091956E9,3699581.21
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,P,Edificio Singular,2,1.976,14.579,7.29,,,2.233539534E7,1.116769767E7
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,R,Religioso,10,1.951,9.233,923,,,7355980.28,735598.03
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,T,Espectáculos,3,1.981,39.901,13.3,,,3.762185425E7,1.254061808E7
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,V,Residencial,26.036,1.99,2.967.873,114,,,3.20446663752E9,123078.3
2015,UR,8,Fuencarral - El Pardo,86,VALVERDE,Y,Sanidad y Beneficencia,25,1.979,244.684,9.787,,,2.8295349285E8,1.131813971E7
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,A,Almacén-Estacionamiento,6.626,1.996,280.073,42,,,9.899399008E7,14940.23
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,C,Comercial,226,1.996,64.404,285,,,6.937828299E7,306983.55
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,E,Cultural,15,1.989,145.458,9.697,,,1.3011941147E8,8674627.43
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,G,Ocio y Hostelería,4,1.992,5.208,1.302,,,6133312.36,1533328.09
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,I,Industrial,25,1.98,27.061,1.082,,,2.486661692E7,994664.68
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,K,Deportivo,24,1.994,685.932,28.58,,,9.549029059E7,3978762.11
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,M,"Suelos sin edificar, obras de urbanización y jardinería",275,,,,1.095.313,3.983,2.1211119499E8,771313.44
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,O,Oficinas,66,1.99,69.229,1.049,,,8.417811438E7,1275425.98
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,P,Edificio Singular,1,2.011,7.587,7.587,,,8709773.1,8709773.1
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,R,Religioso,2,2.004,4.789,2.394,,,7320325.32,3660162.66
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,V,Residencial,11.417,1.992,2.071.690,181,,,2.40814759091E9,210926.48
2015,UR,8,Fuencarral - El Pardo,87,MIRASIERRA,Y,Sanidad y Beneficencia,16,1.988,106.995,6.687,,,1.3657898552E8,8536186.6
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,A,Almacén-Estacionamiento,7.097,2.006,219.639,31,,,9.721392648E7,13697.89
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,C,Comercial,212,2.006,71.728,338,,,7.080443725E7,333983.19
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,E,Cultural,10,1.99,692.194,69.219,,,6.0987954231E8,6.098795423E7
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,G,Ocio y Hostelería,1,1.965,922,922,,,830093.88,830093.88
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,I,Industrial,4,1.996,49.704,12.426,,,2.7169423E7,6792355.75
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,K,Deportivo,4,1.992,20.673,5.168,,,1.416738733E7,3541846.83
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,M,"Suelos sin edificar, obras de urbanización y jardinería",154,,,,1.171.462,7.607,1.86313297E8,1209826.6
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,O,Oficinas,5,2.008,16.865,3.373,,,2.050695126E7,4101390.25
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,P,Edificio Singular,2,1.948,177.984,88.992,,,1.2856586036E8,6.428293018E7
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,R,Religioso,6,1.983,84.836,14.139,,,3.02055451E7,5034257.52
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,V,Residencial,5.966,2.006,850.17,143,,,9.1887356539E8,154018.36
2015,UR,8,Fuencarral - El Pardo,88,EL GOLOSO,Y,Sanidad y Beneficencia,4,1.981,112.186,28.046,,,1.206101036E8,3.01525259E7
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,A,Almacén-Estacionamiento,967,1.988,81.66,84,,,4.248052957E7,43930.23
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,C,Comercial,403,1.961,116.138,288,,,1.592586651E8,395182.79
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,E,Cultural,13,1.947,43.517,3.347,,,3.670737718E7,2823644.4
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,G,Ocio y Hostelería,44,1.829,109.493,2.488,,,1.1405512313E8,2592161.89
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,I,Industrial,41,1.964,86.829,2.118,,,1.0052255577E8,2451769.65
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,K,Deportivo,6,1.972,34.334,5.722,,,2.321846429E7,3869744.05
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,M,"Suelos sin edificar, obras de urbanización y jardinería",52,,,,14.498.743,278.822,1.7070864251E8,3282858.51
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,O,Oficinas,38,1.962,33.728,888,,,4.639282457E7,1220863.8
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,P,Edificio Singular,2,1.972,20.264,10.132,,,1.57417232E7,7870861.6
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,R,Religioso,3,1.852,1.969,656,,,1650776.26,550258.75
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,T,Espectáculos,4,1.976,441.677,110.419,,,5.177771947E7,1.294442987E7
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,V,Residencial,6.323,1.969,632.38,100,,,6.9987220259E8,110686.73
2015,UR,9,Moncloa - Aravaca,91,CASA DE CAMPO,Y,Sanidad y Beneficencia,10,1.98,36.668,3.667,,,4.068608229E7,4068608.23
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,A,Almacén-Estacionamiento,2.364,1.977,278.944,118,,,1.9679086287E8,83244.87
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,C,Comercial,1.023,1.947,201.006,196,,,4.4993742656E8,439821.53
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,E,Cultural,18,1.954,49.313,2.74,,,6.177773209E7,3432096.23
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,G,Ocio y Hostelería,141,2.007,65.197,462,,,1.3758013403E8,975745.63
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,I,Industrial,15,1.96,47.331,3.155,,,8.169792453E7,5446528.3
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,K,Deportivo,3,1.954,16.53,5.51,,,2.372763119E7,7909210.4
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,M,"Suelos sin edificar, obras de urbanización y jardinería",22,,,,8.48,385,2943118.01,133778.09
